configuration_id,fold_id,session_date,SPY,QQQ,IWM,equal_weight
ou_vwap_fast,wf_2022,2022-03-07 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-03-08 00:00:00+00:00,-0.000650113796424,-0.0100049458196,0.0131117067024,0.000818882362136
ou_vwap_fast,wf_2022,2022-03-09 00:00:00+00:00,-0.0103604897952,-0.00505140286083,-0.00452759558465,-0.00664649608022
ou_vwap_fast,wf_2022,2022-03-10 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-03-11 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-03-14 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-03-15 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-03-16 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-03-17 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-03-18 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-03-21 00:00:00+00:00,0.00449787719908,-0.00365301080908,-0.00148776131028,-0.000214298306759
ou_vwap_fast,wf_2022,2022-03-22 00:00:00+00:00,-0.0001,0,0,-3.33333333333e-05
ou_vwap_fast,wf_2022,2022-03-23 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-03-24 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-03-25 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-03-28 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-03-29 00:00:00+00:00,0.00312088370611,0,-0.00844131346613,-0.00177347658667
ou_vwap_fast,wf_2022,2022-03-30 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-03-31 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-04-01 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-04-04 00:00:00+00:00,0.000615836281558,-0.00299721294796,0,-0.000793792222134
ou_vwap_fast,wf_2022,2022-04-05 00:00:00+00:00,0,0,-0.00248046266194,-0.000826820887313
ou_vwap_fast,wf_2022,2022-04-06 00:00:00+00:00,0,0,-0.00567973739496,-0.00189324579832
ou_vwap_fast,wf_2022,2022-04-07 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-04-08 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-04-11 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-04-12 00:00:00+00:00,0,0,0.00510832874822,0.00170277624941
ou_vwap_fast,wf_2022,2022-04-13 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-04-14 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-04-18 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-04-19 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-04-20 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-04-21 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-04-22 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-04-25 00:00:00+00:00,-0.00312301726387,-0.00419589002671,0,-0.00243963576353
ou_vwap_fast,wf_2022,2022-04-26 00:00:00+00:00,-0.0001,-0.0001,0,-6.66666666667e-05
ou_vwap_fast,wf_2022,2022-04-27 00:00:00+00:00,0.0114515914484,0.0279572832152,0,0.0131362915545
ou_vwap_fast,wf_2022,2022-04-28 00:00:00+00:00,-0.0001,-0.0105646394547,-0.00683972378751,-0.00583478774739
ou_vwap_fast,wf_2022,2022-04-29 00:00:00+00:00,0,-0.0001,-0.0001,-6.66666666667e-05
ou_vwap_fast,wf_2022,2022-05-02 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-05-03 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-05-04 00:00:00+00:00,0,-0.00697382266327,0,-0.00232460755442
ou_vwap_fast,wf_2022,2022-05-05 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-05-06 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-05-09 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-05-10 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-05-11 00:00:00+00:00,0.0120470618612,0,0,0.00401568728706
ou_vwap_fast,wf_2022,2022-05-12 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-05-13 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-05-16 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-05-17 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-05-18 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-05-19 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-05-20 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-05-23 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-05-24 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-05-25 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-05-26 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-05-27 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-05-31 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-06-01 00:00:00+00:00,0.00403455703717,0.000669466843379,0,0.00156800796018
ou_vwap_fast,wf_2022,2022-06-02 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-06-03 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-06-06 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-06-07 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-06-08 00:00:00+00:00,0,0,-0.000324339419177,-0.000108113139726
ou_vwap_fast,wf_2022,2022-06-09 00:00:00+00:00,-0.00179514390852,0,0.00668978287697,0.00163154632282
ou_vwap_fast,wf_2022,2022-06-10 00:00:00+00:00,0,0,-0.0131916966708,-0.00439723222361
ou_vwap_fast,wf_2022,2022-06-13 00:00:00+00:00,0,0,-0.0126120231756,-0.00420400772519
ou_vwap_fast,wf_2022,2022-06-14 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-06-15 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-06-16 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-06-17 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-06-21 00:00:00+00:00,-0.00356138870013,0,0,-0.00118712956671
ou_vwap_fast,wf_2022,2022-06-22 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-06-23 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-06-24 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-06-27 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-06-28 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-06-29 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-06-30 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-07-01 00:00:00+00:00,0.000231996126712,0,0,7.73320422373e-05
ou_vwap_fast,wf_2022,2022-07-05 00:00:00+00:00,-0.00340882009615,-0.00407790828199,0,-0.00249557612605
ou_vwap_fast,wf_2022,2022-07-06 00:00:00+00:00,0.00570167954824,-0.0001,0,0.00186722651608
ou_vwap_fast,wf_2022,2022-07-07 00:00:00+00:00,0,0,-0.00303700184153,-0.00101233394718
ou_vwap_fast,wf_2022,2022-07-08 00:00:00+00:00,0,0.00988092553381,0,0.0032936418446
ou_vwap_fast,wf_2022,2022-07-11 00:00:00+00:00,0,-0.00108673152939,0,-0.00036224384313
ou_vwap_fast,wf_2022,2022-07-12 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-07-13 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-07-14 00:00:00+00:00,-0.000993999088459,-0.00180748153887,-0.00302002266009,-0.00194050109581
ou_vwap_fast,wf_2022,2022-07-15 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-07-18 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-07-19 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-07-20 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-07-21 00:00:00+00:00,0,0,-0.00330617955513,-0.00110205985171
ou_vwap_fast,wf_2022,2022-07-22 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-07-25 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-07-26 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-07-27 00:00:00+00:00,0,-0.00398231947894,0,-0.00132743982631
ou_vwap_fast,wf_2022,2022-07-28 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-07-29 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-08-01 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-08-02 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-08-03 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-08-04 00:00:00+00:00,0,0,0.00476101858308,0.00158700619436
ou_vwap_fast,wf_2022,2022-08-05 00:00:00+00:00,0,0.0105305912045,0.0187014778652,0.00974402302321
ou_vwap_fast,wf_2022,2022-08-08 00:00:00+00:00,-0.000883171921704,0,0.00482198616897,0.00131293808242
ou_vwap_fast,wf_2022,2022-08-09 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-08-10 00:00:00+00:00,-0.00247677621696,-0.00433017882563,-3.721053397e-05,-0.00228138852552
ou_vwap_fast,wf_2022,2022-08-11 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-08-12 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-08-15 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-08-16 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-08-17 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-08-18 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-08-19 00:00:00+00:00,-0.00214062549728,-0.00279081377477,-0.00310354990536,-0.0026783297258
ou_vwap_fast,wf_2022,2022-08-22 00:00:00+00:00,-0.00475537723416,0,0,-0.00158512574472
ou_vwap_fast,wf_2022,2022-08-23 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-08-24 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-08-25 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-08-26 00:00:00+00:00,0,-0.000592056396549,0,-0.000197352132183
ou_vwap_fast,wf_2022,2022-08-29 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-08-30 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-08-31 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-09-01 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-09-02 00:00:00+00:00,-0.00839742282547,-0.0115428500254,-0.0014775373414,-0.00713927006411
ou_vwap_fast,wf_2022,2022-09-06 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-09-07 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-09-08 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-09-09 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-09-12 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-09-13 00:00:00+00:00,-0.00395585285936,-0.0040872181499,-0.0110121894819,-0.00635175349705
ou_vwap_fast,wf_2022,2022-09-14 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-09-15 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-09-16 00:00:00+00:00,0,0,-0.00274474030041,-0.000914913433469
ou_vwap_fast,wf_2022,2022-09-19 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-09-20 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-09-21 00:00:00+00:00,-0.0042863044081,0.0142302148714,0,0.0033146368211
ou_vwap_fast,wf_2022,2022-09-22 00:00:00+00:00,-0.00197951637307,-0.00441252223871,0.000217820927144,-0.00205807256155
ou_vwap_fast,wf_2022,2022-09-23 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-09-26 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-09-27 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-09-28 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-09-29 00:00:00+00:00,0,0.00195220016691,0,0.000650733388969
ou_vwap_fast,wf_2022,2022-09-30 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-10-03 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-10-04 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-10-05 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-10-06 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-10-07 00:00:00+00:00,0,-0.0160245416922,-0.0106349618558,-0.00888650118267
ou_vwap_fast,wf_2022,2022-10-10 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-10-11 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-10-12 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-10-13 00:00:00+00:00,-0.00737682958391,0.000925542650892,-0.0138875740287,-0.00677962032058
ou_vwap_fast,wf_2022,2022-10-14 00:00:00+00:00,0,-0.0001,0,-3.33333333333e-05
ou_vwap_fast,wf_2022,2022-10-17 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-10-18 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-10-19 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-10-20 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-10-21 00:00:00+00:00,-0.00460630832839,-0.00550087556031,0,-0.00336906129623
ou_vwap_fast,wf_2022,2022-10-24 00:00:00+00:00,-0.0001,-0.0001,0,-6.66666666667e-05
ou_vwap_fast,wf_2022,2022-10-25 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-10-26 00:00:00+00:00,-0.00191160269817,0.00104947157521,0,-0.000287377040987
ou_vwap_fast,wf_2022,2022-10-27 00:00:00+00:00,-0.00308224093983,-0.00720892883362,0,-0.00343038992448
ou_vwap_fast,wf_2022,2022-10-28 00:00:00+00:00,0,-0.0001,0,-3.33333333333e-05
ou_vwap_fast,wf_2022,2022-10-31 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-11-01 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-11-02 00:00:00+00:00,0,0,0.0112502494594,0.00375008315313
ou_vwap_fast,wf_2022,2022-11-03 00:00:00+00:00,0,0,0.00353195547701,0.00117731849234
ou_vwap_fast,wf_2022,2022-11-04 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-11-07 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-11-08 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-11-09 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-11-10 00:00:00+00:00,-0.00542456317033,-0.00993798898955,-0.00950797355415,-0.00829017523801
ou_vwap_fast,wf_2022,2022-11-11 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-11-14 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-11-15 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-11-16 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-11-17 00:00:00+00:00,0.00482039565613,0,0,0.00160679855204
ou_vwap_fast,wf_2022,2022-11-18 00:00:00+00:00,0.00401477521198,0,0,0.00133825840399
ou_vwap_fast,wf_2022,2022-11-21 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-11-22 00:00:00+00:00,-0.00555572727934,-0.00874767763999,0,-0.00476780163978
ou_vwap_fast,wf_2022,2022-11-23 00:00:00+00:00,0,-0.002713382555,0,-0.000904460851667
ou_vwap_fast,wf_2022,2022-11-25 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-11-28 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-11-29 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-11-30 00:00:00+00:00,-0.00821658710857,-0.0129181111898,0,-0.00704489943278
ou_vwap_fast,wf_2022,2022-12-01 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-12-02 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-12-05 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-12-06 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-12-07 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-12-08 00:00:00+00:00,0,-0.0024198054367,0,-0.000806601812234
ou_vwap_fast,wf_2022,2022-12-09 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-12-12 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-12-13 00:00:00+00:00,0.0121998208133,0.020690072609,0.0193353263372,0.0174084065865
ou_vwap_fast,wf_2022,2022-12-14 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-12-15 00:00:00+00:00,-0.010148695175,-0.0085571222692,-0.0121936202609,-0.0102998125684
ou_vwap_fast,wf_2022,2022-12-16 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-12-19 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-12-20 00:00:00+00:00,0,0,0.00284086346457,0.000946954488191
ou_vwap_fast,wf_2022,2022-12-21 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-12-22 00:00:00+00:00,0,-0.00841121872533,0,-0.00280373957511
ou_vwap_fast,wf_2022,2022-12-23 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-12-27 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-12-28 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-12-29 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2022,2022-12-30 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2023,2023-01-03 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2023,2023-01-04 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2023,2023-01-05 00:00:00+00:00,0,0,0.00861392319635,0.00287130773212
ou_vwap_fast,wf_2023,2023-01-06 00:00:00+00:00,-0.00724135310023,-0.0118355777693,-0.0064542743571,-0.00851040174222
ou_vwap_fast,wf_2023,2023-01-09 00:00:00+00:00,-0.0001,-0.00442961069235,0,-0.00150987023078
ou_vwap_fast,wf_2023,2023-01-10 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2023,2023-01-11 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2023,2023-01-12 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2023,2023-01-13 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2023,2023-01-17 00:00:00+00:00,0,0,-0.0002557874715,-8.52624905e-05
ou_vwap_fast,wf_2023,2023-01-18 00:00:00+00:00,-0.0118982108759,-0.0117986804795,-0.0134437775687,-0.0123802229747
ou_vwap_fast,wf_2023,2023-01-19 00:00:00+00:00,-0.0001,0.001094922165,0,0.000331640721667
ou_vwap_fast,wf_2023,2023-01-20 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2023,2023-01-23 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2023,2023-01-24 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2023,2023-01-25 00:00:00+00:00,-0.00447701584955,-0.0054252575965,0,-0.00330075781535
ou_vwap_fast,wf_2023,2023-01-26 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2023,2023-01-27 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2023,2023-01-30 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2023,2023-01-31 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2023,2023-02-01 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2023,2023-02-02 00:00:00+00:00,0,0,-0.00219590464934,-0.000731968216448
ou_vwap_fast,wf_2023,2023-02-03 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2023,2023-02-06 00:00:00+00:00,0,0,-0.00703256359358,-0.00234418786453
ou_vwap_fast,wf_2023,2023-02-07 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2023,2023-02-08 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2023,2023-02-09 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2023,2023-02-10 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2023,2023-02-13 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2023,2023-02-14 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2023,2023-02-15 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2023,2023-02-16 00:00:00+00:00,0.00634124075187,-0.00261693503126,0.00913760753842,0.00428730441968
ou_vwap_fast,wf_2023,2023-02-17 00:00:00+00:00,0.00139894406101,-0.000402091588074,0.00442298238115,0.00180661161803
ou_vwap_fast,wf_2023,2023-02-21 00:00:00+00:00,0,0,-0.00217955445227,-0.000726518150755
ou_vwap_fast,wf_2023,2023-02-22 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2023,2023-02-23 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2023,2023-02-24 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2023,2023-02-27 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2023,2023-02-28 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2023,2023-03-01 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2023,2023-03-02 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2023,2023-03-03 00:00:00+00:00,-0.00511678601496,-0.00590196982122,-0.00424634081362,-0.00508836554993
ou_vwap_fast,wf_2023,2023-03-06 00:00:00+00:00,0,0,-0.0001,-3.33333333333e-05
ou_vwap_fast,wf_2023,2023-03-07 00:00:00+00:00,0,0,0,0
ou_vwap_fast,wf_2023,2023-03-08 00:00:00+00:00,0,0,0,0
